"","X.1","X","env","ALT","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTR","PTT"
"3061",3061,3061,"WIH1.2020",333,-89.53138,43.05577,2020,6,12,164,"2020-06-12",18.39,25.28,9.95,0.19,2.62,73.31,13.29,331.83,28.55,37,10.3402787139498,15.1495418656962,41.8286036799109,0.695981438750004,0.127145312173545,12.3752377775404,-12.1852377775404,9.615,0.437045454545455,15.33,1.57561537864755,145.662845038669
"3062",3062,3062,"WIH1.2020",333,-89.53138,43.05577,2020,6,13,165,"2020-06-13",12.87,19.02,7.3,0,3.41,70.12,7.15,297.16,30.78,38,11.1474732223234,15.157904646875,41.853458243479,0.59916663319298,0.0989532265549863,12.7712255142651,-12.7712255142651,5.51,0.234545454545455,11.72,2.75098087965064,83.5200546042812
"3063",3063,3063,"WIH1.2020",333,-89.53138,43.05577,2020,6,14,166,"2020-06-14",13.65,19.9,7.39,0,3.15,70.25,7.73,292.35,31.81,39,11.5202568304261,15.1651655311908,41.8744063303437,0.623205176096366,0.101737957903099,13.2686469546834,-13.2686469546834,5.95,0.256590909090909,12.51,2.54876731616652,90.2327349105853
"3064",3064,3064,"WIH1.2020",333,-89.53138,43.05577,2020,6,15,167,"2020-06-15",15.56,22.29,7.43,0,2.74,71.06,9.82,320.09,28.02,40,10.1476644593592,15.1713187471751,41.8914473373009,0.648176784181881,0.109008423389435,11.8366515409416,-11.8366515409416,7.145,0.311818181818182,14.86,2.12334762031842,108.399072448566
"3065",3065,3065,"WIH1.2020",333,-89.53138,43.05577,2020,6,16,168,"2020-06-16",18.56,25.86,9.34,0,2.28,68.94,12.43,317.23,30.9,41,11.1908887245625,15.176359383194,41.9045811715932,0.811352115663896,0.127040038970554,13.3921246622324,-13.3921246622324,9.6,0.436363636363636,16.52,1.58087076908271,145.693050078662
"3066",3066,3066,"WIH1.2020",333,-89.53138,43.05577,2020,6,17,169,"2020-06-17",21.02,27.19,13.42,0,2.19,75.31,16.08,336.62,30.12,42,10.908818720044,15.1802834015538,41.9138082489794,0.744724683179801,0.147260849697803,13.3415739409238,-13.3415739409238,12.305,0.559318181818182,13.77,1.23366789122745,186.79338725612
"3067",3067,3067,"WIH1.2020",333,-89.53138,43.05577,2020,6,18,170,"2020-06-18",22.06,27.95,14.77,0,2.05,74.81,17.05,341.52,29.5,43,10.6848851851069,15.1830876501578,41.9191294918132,0.780695359852619,0.15585333692613,13.1673945132182,-13.1673945132182,13.36,0.607272727272727,13.18,1.13645865644894,202.846051006108
"3068",3068,3068,"WIH1.2020",333,-89.53138,43.05577,2020,6,19,171,"2020-06-19",23.67,28.04,18.31,0.25,1.62,70.69,17.8,381.43,20.84,44,7.54881870231134,15.1847698716458,41.9205463270969,0.908447750904741,0.171627384268573,9.41599709314388,-9.16599709314388,15.175,0.689772727272727,9.73,1.00064381361752,230.428882802225
"3069",3069,3069,"WIH1.2020",333,-89.53138,43.05577,2020,6,20,172,"2020-06-20",22,26.65,17.48,5.35,2.4,88,19.86,397.45,12.45,45,4.51016433851862,15.1853287099601,41.9180606844805,0.42701558482335,0.161828309690579,5.58425007553829,-0.234250075538289,14.065,0.639318181818182,9.17,1.0796536587245,213.581648305589
"3070",3070,3070,"WIH1.2020",333,-89.53138,43.05577,2020,6,21,173,"2020-06-21",21.6,27.6,14.59,0.43,1.71,78.06,17.33,361.72,27.87,46,10.0974099645549,15.1847637142985,41.9116749941877,0.698167098200823,0.153656168595993,12.4164493220669,-11.9864493220669,13.095,0.595227272727273,13.01,1.15958485790748,198.844480838739
"3071",3071,3071,"WIH1.2020",333,-89.53138,43.05577,2020,6,22,174,"2020-06-22",19.64,22.99,15.16,17.34,2.9,92.75,18.42,383.26,8.49,47,3.07637295370902,15.1830753404294,41.9013921848559,0.146231335661826,0.137752263851002,3.72504448716,13.61495551284,11.075,0.503409090909091,7.83,1.37093231064825,168.152559395256
"3072",3072,3072,"WIH1.2020",333,-89.53138,43.05577,2020,6,23,175,"2020-06-23",17.37,22.28,12.69,1.35,3.2,82.19,14.03,346.45,21.91,48,7.94036079101533,15.180264949362,41.8872156812906,0.476794247554021,0.126235396769185,9.48635031886078,-8.13635031886078,9.485,0.431136363636364,9.59,1.60044965201497,143.984813044699
"3073",3073,3073,"WIH1.2020",333,-89.53138,43.05577,2020,6,24,176,"2020-06-24",17.87,22.76,11.69,0.7,2.39,78.88,13.9,349.67,24.98,49,9.05451504990588,15.1763348033793,41.869149402138,0.483255100923746,0.12443212138096,10.7908912834288,-10.0908912834288,9.225,0.419318181818182,11.07,1.64513114399776,140.001688561174
"3074",3074,3074,"WIH1.2020",333,-89.53138,43.05577,2020,6,25,177,"2020-06-25",20.29,25.55,12.76,0,1.66,75.25,15.38,334.52,31.06,50,11.2604960995832,15.1712880594576,41.8471977574943,0.626197179182134,0.138354484596747,13.6364803599546,-13.6364803599546,11.155,0.507045454545455,12.79,1.3600437525287,169.23571830325
"3075",3075,3075,"WIH1.2020",333,-89.53138,43.05577,2020,6,26,178,"2020-06-26",22.27,26.4,17.41,18.49,2.91,89.56,20.47,384.03,9.52,51,3.45211170330235,15.1651287601132,41.8213656464735,0.308006030812557,0.160455590904856,4.26539238907893,14.2246076109211,13.905,0.632045454545455,8.99,1.09062414671796,210.871115409374
"3076",3076,3076,"WIH1.2020",333,-89.53138,43.05577,2020,6,27,179,"2020-06-27",23.8,27.78,19.41,0.24,1.77,78.5,19.51,365.05,28.57,52,10.3623576632067,15.1578618217318,41.7916584547673,0.724693188983244,0.175463427004108,12.9428585372369,-12.7028585372369,15.595,0.708863636363636,8.37,0.971969337719256,236.386855109907
"3077",3077,3077,"WIH1.2020",333,-89.53138,43.05577,2020,6,28,180,"2020-06-28",23.21,27.91,18.3,0.24,2.68,84.75,20.35,381.77,24.46,53,8.87388934234692,15.14949302045,41.7580820522385,0.542263578809596,0.170994975522345,11.0466496868371,-10.8066496868371,15.105,0.686590909090909,9.61,1.00294558228732,228.833092073897
"3078",3078,3078,"WIH1.2020",333,-89.53138,43.05577,2020,6,29,181,"2020-06-29",24.69,28.15,21.4,17.76,2.71,91.88,23.26,407.15,11.45,54,4.15509733734402,15.1400289756747,41.7206427905935,0.326986422996203,0.186630000881967,5.22423505275278,12.5357649472472,16.775,0.7625,6.75,0.902535259354677,253.973986066943
"3079",3079,3079,"WIH1.2020",333,-89.53138,43.05577,2020,6,30,182,"2020-06-30",25.01,29.62,20.56,0.12,2.45,84.38,21.98,384.04,26.46,55,9.60490000194258,15.1294771313366,41.6793475011921,0.645285724126902,0.189710159443726,12.094858509404,-11.974858509404,17.09,0.776818181818182,9.06,0.885282453559778,258.562764174543
"3080",3080,3080,"WIH1.2020",333,-89.53138,43.05577,2020,7,1,183,"2020-07-01",23.82,28.63,18.84,0.02,2.43,78.88,19.67,380.79,26.44,56,9.60066021918211,15.1178457349883,41.6342034930534,0.75722333520076,0.17675806970564,11.988349048933,-11.968349048933,15.735,0.715227272727273,9.79,0.96077824817212,237.879302640041
"3081",3081,3081,"WIH1.2020",333,-89.53138,43.05577,2020,7,2,184,"2020-07-02",24.15,29.23,17.22,0.02,1.29,72.31,18.5,372.02,26.8,57,9.73465736968078,15.1051438148691,41.5852185511246,0.882263050419493,0.172080312063799,12.1127247831675,-12.0927247831675,15.225,0.692045454545455,12.01,0.992127672569399,229.975814581382
"3082",3082,3082,"WIH1.2020",333,-89.53138,43.05577,2020,7,3,185,"2020-07-03",25.23,29.78,19.08,0.09,1.38,73.81,20.11,390.58,26.47,58,9.61824624107011,15.0913811550656,41.5324009348863,0.844821640198639,0.183304949228849,12.0527486099394,-11.9627486099394,16.43,0.746818181818182,10.7,0.918525937618113,247.951392377728
"3083",3083,3083,"WIH1.2020",333,-89.53138,43.05577,2020,7,4,186,"2020-07-04",24.97,29.5,19.87,0,1.68,77,20.42,382.38,28.01,59,10.1817226146465,15.0765682689101,41.4757593773668,0.821410816806468,0.185757735184961,12.773239143618,-12.773239143618,16.685,0.758409090909091,9.63,0.903600135985023,251.552541566765
"3084",3084,3084,"WIH1.2020",333,-89.53138,43.05577,2020,7,5,187,"2020-07-05",25.57,29.96,19.48,0.25,1.26,76.31,20.87,390.48,26.88,60,9.77493887268382,15.0607163707621,41.4153030846457,0.781461048149698,0.186096540525051,12.2604525138486,-12.0104525138486,16.72,0.76,10.48,0.900760548490556,251.815177719142
"3085",3085,3085,"WIH1.2020",333,-89.53138,43.05577,2020,7,6,188,"2020-07-06",25.96,30.02,21.11,0.7,1.72,78.25,21.75,400.3,23.73,61,8.63316243658794,15.0438373463283,41.3510417359254,0.771961354718286,0.194435753360619,10.8762753877338,-10.1762753877338,17.565,0.798409090909091,8.91,0.856466686383621,264.245002988257
"3086",3086,3086,"WIH1.2020",333,-89.53138,43.05577,2020,7,7,189,"2020-07-07",25.37,29.22,21.62,20.42,1.49,83.94,22.37,399.71,22.44,62,8.16758219298505,15.0259437216778,41.2829854842535,0.615930117482153,0.192982809383793,10.2766340262513,10.1433659737487,17.42,0.791818181818182,7.6,0.862568525928691,261.751939631627
"3087",3087,3087,"WIH1.2020",333,-89.53138,43.05577,2020,7,8,190,"2020-07-08",25.57,30.08,20.69,0.64,1.79,86,22.92,397.52,26.59,63,9.68275507774025,15.0070486311143,41.2111449579757,0.555417054867576,0.192633471943117,12.1747599561165,-11.5347599561165,17.385,0.790227272727273,9.39,0.863218212891245,260.897540451922
"3088",3088,3088,"WIH1.2020",333,-89.53138,43.05577,2020,7,9,191,"2020-07-09",25.23,29.36,21.5,10.81,1.89,85.62,22.55,405.56,13.88,64,5.0569873463624,14.9871657840699,41.1355312630008,0.593202549505008,0.193082718012649,6.35685106579178,4.45314893420822,17.43,0.792272727272727,7.86,0.859848868850826,261.226299616338
"3089",3089,3089,"WIH1.2020",333,-89.53138,43.05577,2020,7,10,192,"2020-07-10",22.63,26.25,19.17,59.72,4.2,83.06,19.43,377.59,27.38,65,9.98090401755993,14.9663094311831,41.0561559859557,0.559066211958253,0.167463116799536,12.3337788232378,47.3862211767622,14.71,0.668636363636364,7.08,1.01742416255494,220.154411732703
"3090",3090,3090,"WIH1.2020",333,-89.53138,43.05577,2020,7,11,193,"2020-07-11",22.04,26.86,17.48,2.19,2.03,83.75,19.04,377.28,24.06,66,8.77563907422278,14.9444943297264,40.9730311983075,0.563910955303975,0.162734535963636,10.7993992762468,-8.6093992762468,14.17,0.644090909090909,9.38,1.05465732743306,211.763484652223
"3091",3091,3091,"WIH1.2020",333,-89.53138,43.05577,2020,7,12,194,"2020-07-12",21.49,24.62,18.16,0.03,2.34,78.56,17.44,361.52,26.74,67,9.75897762254227,14.9217357085441,40.8861694615226,0.598367867442949,0.156103737566866,11.9379848420977,-11.9079848420977,13.39,0.608636363636364,6.46,1.1143940036254,199.802041137405
"3092",3092,3092,"WIH1.2020",333,-89.53138,43.05577,2020,7,13,195,"2020-07-13",21.51,26.08,15.51,0,1.42,79.69,17.63,367.2,25.53,68,9.32324436055883,14.8980492326606,40.7955838333328,0.553284662379984,0.151200462037677,11.3493632452624,-11.3493632452624,12.795,0.581590909090909,10.57,1.16436492635097,190.620539931892
"3093",3093,3093,"WIH1.2020",333,-89.53138,43.05577,2020,7,14,196,"2020-07-14",22.38,26.23,17.49,2.45,3.73,81.94,19.04,396.63,20.4,69,7.45476164469113,14.8734509677131,40.7012878751695,0.50017028560454,0.160071290678179,9.13730870880272,-6.68730870880272,13.86,0.63,8.74,1.07312056044106,206.146030412504
"3094",3094,3094,"WIH1.2020",333,-89.53138,43.05577,2020,7,15,197,"2020-07-15",21.06,23.73,17.9,26.64,2.38,91.75,19.63,399.99,7.87,70,2.87792954730187,14.8479573443602,40.6032956608225,0.208208691012805,0.151363136880067,3.49911766559498,23.140882334405,12.815,0.5825,5.83,1.15863888758176,190.276573367976
"3095",3095,3095,"WIH1.2020",333,-89.53138,43.05577,2020,7,16,198,"2020-07-16",21.55,27.05,16.33,0.06,1.3,81.38,17.91,360.68,26.5,71,9.69768588097955,14.8215851228105,40.5016217863725,0.664030409662675,0.158626498635524,11.8556435548775,-11.7956435548775,13.69,0.622272727272727,10.72,1.08265778837184,202.907500331276
"3096",3096,3096,"WIH1.2020",333,-89.53138,43.05577,2020,7,17,199,"2020-07-17",22.88,28.07,16.07,0,2.38,83.81,19.83,373.87,26.03,72,9.53298057814492,14.7943513576086,40.3962813814406,0.497094596837174,0.161871366464303,11.6757397096273,-11.6757397096273,14.07,0.639545454545455,12,1.05148197282222,208.156523601553
"3097",3097,3097,"WIH1.2020",333,-89.53138,43.05577,2020,7,18,200,"2020-07-18",26.33,30.13,22.19,2.9,4.34,88.19,24.15,416.1,15.61,73,5.72144531182567,14.7662733628098,40.2872901217874,0.463852232598838,0.200494663029572,7.17812247473552,-4.27812247473552,18.16,0.825454545454545,7.94,0.813120779890407,268.155524268626
"3098",3098,3098,"WIH1.2020",333,-89.53138,43.05577,2020,7,19,201,"2020-07-19",24.05,26.49,19.26,1.41,4.02,78.56,19.9,374.25,27.85,74,10.2162824606956,14.7373686776677,40.1746642432887,0.522804268760829,0.168930887383515,12.559000902749,-11.149000902749,14.875,0.676136363636364,7.23,0.990747474128921,219.218359080307
"3099",3099,3099,"WIH1.2020",333,-89.53138,43.05577,2020,7,20,202,"2020-07-20",21.01,24.73,15.93,0.04,1.84,80.81,17.37,367.96,21.16,75,7.76900277563271,14.707655032947,40.0584205573043,0.480030526935645,0.147459726661774,9.37451519321841,-9.33451519321841,12.33,0.560454545454545,8.8,1.19283495806545,181.345386556237
"3100",3100,3100,"WIH1.2020",333,-89.53138,43.05577,2020,7,21,203,"2020-07-21",21.65,26.2,16.37,0.29,2.73,87.81,19.44,386.23,17.49,76,6.42745389962874,14.6771503179713,39.9385764674478,0.373092677862153,0.155228819925913,7.80256705452949,-7.51256705452949,13.285,0.603863636363636,9.83,1.10479114173664,194.985941974249
"3101",3101,3101,"WIH1.2020",333,-89.53138,43.05577,2020,7,22,204,"2020-07-22",21.54,25.51,15.73,0.06,2.53,82.56,18.2,374.21,25.66,77,9.43894697646711,14.6458725485002,39.8151499877562,0.436127109166045,0.149783351864426,11.3925765804179,-11.3325765804179,12.62,0.573636363636364,9.78,1.16052872809035,184.830911562073
"3102",3102,3102,"WIH1.2020",333,-89.53138,43.05577,2020,7,23,205,"2020-07-23",20.37,25.61,14.24,0.02,1.67,82.75,17.3,375.82,21.4,78,7.87983555684461,14.6138398355275,39.6881597622475,0.479303135360709,0.144265738591324,9.45192072430633,-9.43192072430633,11.925,0.542045454545455,11.37,1.22547923149078,174.270040038665
"3103",3103,3103,"WIH1.2020",333,-89.53138,43.05577,2020,7,24,206,"2020-07-24",22.08,27.18,15.75,0,1.15,81.38,18.49,370.02,27.12,79,9.99652095320517,14.5810703550779,39.5576250858478,0.567846722555569,0.156731226986378,12.1140152968652,-12.1140152968652,13.465,0.612045454545455,11.43,1.08288676977927,196.334112331124
"3104",3104,3104,"WIH1.2020",333,-89.53138,43.05577,2020,7,25,207,"2020-07-25",24.99,30.01,18.57,0,3.02,84.44,22.05,405.17,23.56,80,8.69381121116884,14.5475823190749,39.4235659266548,0.540298756046131,0.181969968624265,10.7187346687239,-10.7187346687239,16.29,0.740454545454545,11.44,0.893037588647937,236.98011597773
"3105",3105,3105,"WIH1.2020",333,-89.53138,43.05577,2020,7,26,208,"2020-07-26",26.07,29.07,23.4,20.31,3.31,89.69,24.19,427.05,19.38,81,7.15953656728608,14.5133939473405,39.2860029495006,0.431889623560241,0.201269545627339,8.91534550799907,11.3946544920009,18.235,0.828863636363636,5.67,0.795908634348259,264.651738629754
"3106",3106,3106,"WIH1.2020",333,-89.53138,43.05577,2020,7,27,209,"2020-07-27",22.73,25.85,18.81,1.63,2.91,79.56,18.75,365.88,26.23,82,9.70167535515119,14.4785234407803,39.1449575407638,0.588241502177114,0.164123691285682,11.7860673843598,-10.1560673843598,14.33,0.651363636363636,7.04,1.01036451087092,207.477240906382
"3107",3107,3107,"WIH1.2020",333,-89.53138,43.05577,2020,7,28,210,"2020-07-28",22.46,26.78,15.87,0.18,2.99,80.12,18.66,386.29,22.04,83,8.16204586392217,14.4429889558003,39.0004518343728,0.510181878159726,0.155561631936464,9.83517620040336,-9.65517620040336,13.325,0.605681818181818,10.91,1.08390161019139,192.452827836039
"3108",3108,3108,"WIH1.2020",333,-89.53138,43.05577,2020,7,29,211,"2020-07-29",23.43,27.51,18.18,0.09,1.41,76.44,18.7,371,25.42,84,9.42593119440824,14.406808579989,38.8525087389323,0.723815053516413,0.16866321538783,11.4609550551706,-11.3709550551706,14.845,0.674772727272727,9.33,0.970482221622701,213.869073369937
"3109",3109,3109,"WIH1.2020",333,-89.53138,43.05577,2020,7,30,212,"2020-07-30",21.4,25.14,16.82,0.03,2.73,82.31,18.12,370.24,21.79,85,8.0907748433723,14.3700003090971,38.7011519658992,0.475383721449707,0.152710859542852,9.69972141762866,-9.66972141762866,12.98,0.59,8.32,1.10708785124015,186.52260401208
"3110",3110,3110,"WIH1.2020",333,-89.53138,43.05577,2020,7,31,213,"2020-07-31",20.4,23.94,15.27,0,1.95,75.62,15.69,361.62,23.68,86,8.80485568078255,14.3325820253332,38.546406058722,0.571589707278968,0.141783673594456,10.4332247627666,-10.4332247627666,11.605,0.5275,8.67,1.235035073273,166.329614403992
"3111",3111,3111,"WIH1.2020",333,-89.53138,43.05577,2020,8,1,214,"2020-08-01",20.45,24.03,16.49,0.02,1.08,74.88,15.71,370.59,21.25,87,7.91281906704338,14.2945714769912,38.3882964228527,0.647738903487376,0.146903442875822,9.4094633903202,-9.3894633903202,12.26,0.557272727272727,7.54,1.16595199649194,175.251446307912
"3112",3112,3112,"WIH1.2020",333,-89.53138,43.05577,2020,8,2,215,"2020-08-02",20.08,24.83,13.94,4.31,2.95,83.44,17.01,384.76,12.14,88,4.5273852306048,14.2559862594168,38.2268493565326,0.425144817223505,0.140098300980871,5.33960765203005,-1.02960765203006,11.385,0.5175,10.89,1.25217270614113,162.30440356346
"3113",3113,3113,"WIH1.2020",333,-89.53138,43.05577,2020,8,3,216,"2020-08-03",15.53,18.87,12.5,1.71,3.24,82.94,12.51,363.04,13.72,89,5.12465516813086,14.2168437973139,38.0620920822445,0.364112750451786,0.114192936549378,5.84311132132883,-4.13311132132883,7.685,0.349318181818182,6.37,1.84994714343707,109.256444582357
"3114",3114,3114,"WIH1.2020",333,-89.53138,43.05577,2020,8,4,217,"2020-08-04",16.38,20.92,10.68,0,2.45,72.88,11.12,327.79,23.7,90,8.86679304124041,14.1771613283864,37.8940527787206,0.556690688140707,0.114931987351031,10.1045686089666,-10.1045686089666,7.8,0.354545454545455,10.24,1.81758478569056,110.581858361414
"3115",3115,3115,"WIH1.2020",333,-89.53138,43.05577,2020,8,5,218,"2020-08-05",18.66,23.8,12.31,0,1.58,70.06,12.76,348.94,20.36,91,7.63009963230976,14.136955888306,37.7227606133866,0.715446697629722,0.130266401571438,8.85849880860638,-8.85849880860638,10.055,0.457045454545455,11.49,1.40596279346653,142.147091456917
"3116",3116,3116,"WIH1.2020",333,-89.53138,43.05577,2020,8,6,219,"2020-08-06",20.06,25.1,14.69,0,1.06,69.62,14.01,355.62,23.66,92,8.88236276241211,14.0962442969916,37.5482457751198,0.829481795021106,0.144031494027946,10.4477211797331,-10.4477211797331,11.895,0.540681818181818,10.41,1.18505626708631,167.674825912715
"3117",3117,3117,"WIH1.2020",333,-89.53138,43.05577,2020,8,7,220,"2020-08-07",20.8,25.9,14.05,0.02,2.55,78.56,16.72,367.26,24.64,93,9.267092947781,14.0550431461799,37.3705395071922,0.569079097727293,0.144656862515728,10.8871049511856,-10.8671049511856,11.975,0.544318181818182,11.85,1.17369880135114,168.309141675504
"3118",3118,3118,"WIH1.2020",333,-89.53138,43.05577,2020,8,8,221,"2020-08-08",22.65,28.73,18.45,0.35,3.52,84,19.75,401.23,20.33,94,7.66050776328161,14.0133687882654,37.189674140268,0.73099547984937,0.175417338090832,9.209664097775,-8.859664097775,15.59,0.708636363636364,10.28,0.898869069163913,218.468419409058
"3119",3119,3119,"WIH1.2020",333,-89.53138,43.05577,2020,8,9,222,"2020-08-09",23.8,27,20.58,8.01,2.98,90.12,22.05,403.24,10.61,95,4.00573143133004,13.9712373263836,37.0056831253191,0.342441197147067,0.177268878695264,4.81239216366803,3.19760783633197,15.79,0.717727272727273,6.42,0.884815536819734,220.605837383597
"3120",3120,3120,"WIH1.2020",333,-89.53138,43.05577,2020,8,10,223,"2020-08-10",23.18,27.57,17.8,25.47,2.63,92.19,21.83,389.55,10.01,96,3.7868340639007,13.9286646057058,36.818601066321,0.245579554143456,0.167241669217356,4.50843317623114,20.9615668237689,14.685,0.6675,9.77,0.948496057589772,204.54243973479
"3121",3121,3121,"WIH1.2020",333,-89.53138,43.05577,2020,8,11,224,"2020-08-11",20.69,26.1,13.55,0.22,1.42,68.19,13.94,311.9,28.25,97,10.7094327779277,13.8856662059158,36.6284637525899,0.874518972882642,0.1434861746437,12.4678786581212,-12.2478786581212,11.825,0.5375,12.55,1.17426352692734,164.198002884954
"3122",3122,3122,"WIH1.2020",333,-89.53138,43.05577,2020,8,12,225,"2020-08-12",21.33,26.74,16.37,0,1.64,70.5,15.51,341.67,26.12,98,9.92333486809701,13.8422574348324,36.4353081906182,0.924328424917004,0.157487026470006,11.6746788476316,-11.6746788476316,13.555,0.616136363636364,10.37,1.02119199076595,187.631799529153
"3123",3123,3123,"WIH1.2020",333,-89.53138,43.05577,2020,8,13,226,"2020-08-13",21.15,27.1,15.93,0.41,1.73,79.62,17.31,365.69,23.77,99,9.05068222147768,13.7984533231416,36.2391726352674,0.722092256460079,0.157150736274851,10.6213479092969,-10.2113479092969,13.515,0.614318181818182,11.17,1.0209732388562,186.486096662259
"3124",3124,3124,"WIH1.2020",333,-89.53138,43.05577,2020,8,14,227,"2020-08-14",22.82,28.64,16.33,0.35,1.61,78.75,18.61,363.59,25.31,100,9.65925653435702,13.7542686202009,36.0400966201752,0.745512063569104,0.165478970672526,11.3844215735387,-11.0344215735387,14.485,0.658409090909091,12.31,0.949552545405654,199.23058096361
"3125",3125,3125,"WIH1.2020",333,-89.53138,43.05577,2020,8,15,228,"2020-08-15",20.58,24.95,16.32,2.8,2.62,79.31,16.61,380.38,16.07,101,6.14750882106409,13.7097177908766,35.8381209872346,0.616697140984908,0.149904376710518,7.13557530894926,-4.33557530894926,12.635,0.574318181818182,8.63,1.08505878835588,173.222284287726
"3126",3126,3126,"WIH1.2020",333,-89.53138,43.05577,2020,8,16,229,"2020-08-16",20.37,26.32,13.71,0.01,2.23,76.44,15.69,350.2,25.21,102,9.66764524533454,13.6648150133731,35.6332879150052,0.714542575649168,0.144970407287216,11.1423437472762,-11.1323437472762,12.015,0.546136363636364,12.61,1.13731294326867,164.182752385678
"3127",3127,3127,"WIH1.2020",333,-89.53138,43.05577,2020,8,17,230,"2020-08-17",20.97,25.51,17.01,0.04,2.05,75.44,16.23,363.78,21.25,103,8.16967438146519,13.6195741780157,35.4256409459159,0.756929348879329,0.155021118158201,9.47828391875303,-9.43828391875303,13.26,0.602727272727273,8.5,1.02711720799515,180.595553600488
"3128",3128,3128,"WIH1.2020",333,-89.53138,43.05577,2020,8,18,231,"2020-08-18",19.68,24.25,15.34,0,2.06,70.75,13.63,330.3,24.68,104,9.51311653452256,13.5740088869432,35.2152250121229,0.825361224755252,0.143253001740864,10.8897838472444,-10.8897838472444,11.795,0.536136363636364,8.91,1.15082737489981,160.105434821495
"3129",3129,3129,"WIH1.2020",333,-89.53138,43.05577,2020,8,19,232,"2020-08-19",19.9,26.22,12.69,0,1.61,71.38,14.19,353.46,25.07,105,9.6894304008788,13.5281324546719,35.0020864598877,0.818086650121423,0.140632706378143,11.0327404456906,-11.0327404456906,11.455,0.520681818181818,13.53,1.18098057221055,154.964757268267
"3130",3130,3130,"WIH1.2020",333,-89.53138,43.05577,2020,8,20,233,"2020-08-20",21.08,26.86,15.23,0.01,2.63,70.94,15.19,353.82,23.86,106,9.24731186498142,13.4819579094879,34.7862730723453,0.907113431648446,0.153244558682824,10.626135102405,-10.616135102405,13.045,0.592954545454546,11.63,1.03349619850425,175.87214092927
"3131",3131,3131,"WIH1.2020",333,-89.53138,43.05577,2020,8,21,234,"2020-08-21",21.44,27.58,14.71,0,2.45,70.44,15.55,345.24,24.34,107,9.46024041764208,13.4354979956289,34.5678340905331,0.914411335276451,0.154068712638655,10.8476623234277,-10.8476623234277,13.145,0.5975,12.87,1.02209950518288,176.609621152542
"3132",3132,3132,"WIH1.2020",333,-89.53138,43.05577,2020,8,22,235,"2020-08-22",22.44,28.6,16.6,0.07,2.27,71.25,16.64,377.86,16.26,108,6.33832536145083,13.3887651762133,34.3468202325601,1.00758636382766,0.166490595460599,7.31929839405439,-7.24929839405439,14.6,0.663636363636364,12,0.917038710699541,195.475971572714
"3133",3133,3133,"WIH1.2020",333,-89.53138,43.05577,2020,8,23,236,"2020-08-23",23.98,29.65,17.76,0.67,1.49,76.12,19.27,388.55,22.91,109,8.95751976250195,13.3417716368797,34.1232837107959,0.861126873485672,0.176479970218871,10.3858553091278,-9.71585530912776,15.705,0.713863636363636,11.89,0.849523822787628,209.532523557196
"3134",3134,3134,"WIH1.2020",333,-89.53138,43.05577,2020,8,24,237,"2020-08-24",25.7,31.8,20.16,1.52,1.89,79.38,21.41,403.54,16.25,110,6.37325803535222,13.2945292900955,33.897278246967,0.981057200201411,0.198645182058057,7.46508783457287,-5.94508783457287,17.98,0.817272727272727,11.64,0.7394065233646,239.035636635917
"3135",3135,3135,"WIH1.2020",333,-89.53138,43.05577,2020,8,25,238,"2020-08-25",25.42,30.88,21.05,8.58,1.9,77.69,20.87,407.38,18.68,111,7.34966662419772,13.2470497800983,33.6688590850537,1.01107396234498,0.198491709007487,8.58069977183197,-0.000699771831971674,17.965,0.816590909090909,9.83,0.737381006406808,237.983249299466
"3136",3136,3136,"WIH1.2020",333,-89.53138,43.05577,2020,8,26,239,"2020-08-26",25.43,31.44,19.87,0.03,3.35,73.12,19.92,376.64,22.08,112,8.71585629738894,13.1993444884328,33.4380830018852,1.13618259082205,0.195342204940997,10.125118438399,-10.095118438399,17.655,0.8025,11.57,0.747626422454421,233.034426943281
"3137",3137,3137,"WIH1.2020",333,-89.53138,43.05577,2020,8,27,240,"2020-08-27",25.68,30.68,21.22,12.15,2.68,78.56,21.5,408.18,19.08,113,7.55696784777513,13.1514245400477,33.2050083153374,0.901652750721424,0.198338335772661,8.76371921277479,3.38628078722521,17.95,0.815909090909091,9.46,0.732669890810457,236.068070493856
"3138",3138,3138,"WIH1.2020",333,-89.53138,43.05577,2020,8,28,241,"2020-08-28",24.58,29.34,19.91,9.55,2.93,85.56,21.82,407.34,12.63,114,5.01960026567379,13.1033008099175,32.9696948900458,0.590090403974696,0.185178135278339,5.75755110851787,3.79244889148214,16.625,0.755681818181818,9.43,0.788168469769474,217.842375964878
"3139",3139,3139,"WIH1.2020",333,-89.53138,43.05577,2020,8,29,242,"2020-08-29",19.15,23.55,14.34,0.08,3.71,74.5,14.01,333.82,24.04,115,9.58816620882911,13.0549839301554,32.7322041405519,0.669578083104099,0.136778389389875,10.5367190406978,-10.4567190406978,10.945,0.4975,9.21,1.19278062404344,142.886799115551
